user_id,signup_date,signup_month,acquisition_channel,city_tier,device_os,age_bracket
100433,2026-01-19,2026-01,referral,Tier 1,Android,25-34
100434,2026-01-02,2026-01,paid_ads,Tier 1,iOS,25-34
100435,2026-01-05,2026-01,organic,Tier 1,Android,35-44
100436,2026-01-04,2026-01,organic,Tier 3,Android,35-44
100437,2026-01-10,2026-01,paid_ads,Tier 1,Android,18-24
100438,2026-01-16,2026-01,paid_ads,Tier 2,Android,25-34
100439,2026-01-13,2026-01,organic,Tier 3,Android,55+
100440,2026-01-20,2026-01,organic,Tier 2,Android,45-54
100441,2026-01-04,2026-01,paid_ads,Tier 2,Android,35-44
100442,2026-01-16,2026-01,organic,Tier 3,Android,18-24
100443,2026-01-05,2026-01,organic,Tier 1,Android,25-34
100444,2026-01-06,2026-01,referral,Tier 1,Android,18-24
100445,2026-01-15,2026-01,organic,Tier 2,Android,35-44
100446,2026-01-26,2026-01,organic,Tier 2,Android,35-44
100447,2026-01-13,2026-01,organic,Tier 3,Android,45-54
100448,2026-01-03,2026-01,partner_bank,Tier 1,Android,18-24
100449,2026-01-13,2026-01,organic,Tier 2,Android,55+
100450,2026-01-02,2026-01,paid_ads,Tier 2,Android,55+
100451,2026-01-21,2026-01,partner_bank,Tier 3,Android,35-44
100452,2026-01-15,2026-01,paid_ads,Tier 1,Android,45-54
100453,2026-01-05,2026-01,referral,Tier 1,Android,25-34
100454,2026-01-03,2026-01,referral,Tier 3,Android,25-34
100455,2026-01-05,2026-01,organic,Tier 2,Android,18-24
100456,2026-01-26,2026-01,referral,Tier 1,Android,18-24
100457,2026-01-10,2026-01,partner_bank,Tier 1,Android,18-24
100458,2026-01-17,2026-01,paid_ads,Tier 3,Android,35-44
100459,2026-01-13,2026-01,referral,Tier 2,Android,25-34
100460,2026-01-12,2026-01,organic,Tier 2,Android,18-24
100461,2026-01-04,2026-01,partner_bank,Tier 3,Android,18-24
100462,2026-01-24,2026-01,organic,Tier 1,Android,35-44
100463,2026-01-07,2026-01,paid_ads,Tier 1,iOS,45-54
100464,2026-01-12,2026-01,organic,Tier 2,Android,25-34
100465,2026-01-15,2026-01,paid_ads,Tier 3,Android,35-44
100466,2026-01-14,2026-01,paid_ads,Tier 1,Android,55+
100467,2026-01-24,2026-01,referral,Tier 2,Android,35-44
100468,2026-01-04,2026-01,organic,Tier 1,iOS,35-44
100469,2026-01-11,2026-01,paid_ads,Tier 1,Android,35-44
100470,2026-01-09,2026-01,organic,Tier 3,Android,55+
100471,2026-01-10,2026-01,organic,Tier 1,iOS,25-34
100472,2026-01-04,2026-01,referral,Tier 1,iOS,35-44
100473,2026-01-04,2026-01,referral,Tier 3,iOS,25-34
100474,2026-01-06,2026-01,paid_ads,Tier 2,Android,18-24
100475,2026-01-07,2026-01,organic,Tier 2,Android,35-44
100476,2026-01-09,2026-01,referral,Tier 3,Android,35-44
100477,2026-01-13,2026-01,partner_bank,Tier 1,Android,45-54
100478,2026-01-13,2026-01,organic,Tier 2,Android,45-54
100479,2026-01-09,2026-01,referral,Tier 1,Android,35-44
100480,2026-01-09,2026-01,paid_ads,Tier 1,Android,25-34
100481,2026-01-05,2026-01,partner_bank,Tier 2,Android,45-54
100482,2026-01-12,2026-01,referral,Tier 1,Android,18-24
100483,2026-01-07,2026-01,paid_ads,Tier 3,Android,18-24
100484,2026-01-02,2026-01,organic,Tier 3,Android,25-34
100485,2026-01-09,2026-01,organic,Tier 3,Android,25-34
100486,2026-01-10,2026-01,partner_bank,Tier 1,Android,35-44
100487,2026-01-05,2026-01,partner_bank,Tier 1,Android,35-44
100488,2026-01-12,2026-01,referral,Tier 3,Android,18-24
100489,2026-01-12,2026-01,referral,Tier 2,Android,35-44
100490,2026-01-15,2026-01,referral,Tier 2,Android,35-44
100491,2026-01-14,2026-01,organic,Tier 3,Android,55+
100492,2026-01-14,2026-01,partner_bank,Tier 1,Android,25-34
100493,2026-01-07,2026-01,paid_ads,Tier 1,Android,35-44
100494,2026-01-17,2026-01,referral,Tier 2,Android,35-44
100495,2026-01-11,2026-01,organic,Tier 2,Android,25-34
100496,2026-01-09,2026-01,organic,Tier 1,Android,18-24
100497,2026-01-13,2026-01,organic,Tier 2,Android,18-24
100498,2026-01-08,2026-01,paid_ads,Tier 3,Android,18-24
100499,2026-01-11,2026-01,referral,Tier 2,Android,25-34
100500,2026-01-16,2026-01,organic,Tier 1,Android,35-44
100501,2026-01-21,2026-01,referral,Tier 2,Android,25-34
100502,2026-01-23,2026-01,partner_bank,Tier 3,Android,35-44
100503,2026-01-10,2026-01,organic,Tier 3,Android,18-24
100504,2026-01-11,2026-01,referral,Tier 1,Android,18-24
100505,2026-01-18,2026-01,referral,Tier 3,Android,35-44
100506,2026-01-07,2026-01,organic,Tier 3,Android,35-44
100507,2026-01-19,2026-01,referral,Tier 2,Android,35-44
100508,2026-01-10,2026-01,referral,Tier 1,Android,35-44
100509,2026-01-04,2026-01,organic,Tier 1,Android,55+
100510,2026-01-03,2026-01,organic,Tier 2,Android,45-54
100511,2026-01-19,2026-01,partner_bank,Tier 1,Android,35-44
100512,2026-01-03,2026-01,organic,Tier 1,Android,25-34
100513,2026-01-06,2026-01,referral,Tier 3,Android,18-24
100514,2026-01-07,2026-01,referral,Tier 1,Android,35-44
100515,2026-01-05,2026-01,paid_ads,Tier 3,Android,25-34
100516,2026-01-07,2026-01,paid_ads,Tier 2,Android,18-24
100517,2026-01-16,2026-01,paid_ads,Tier 3,Android,18-24
100518,2026-01-02,2026-01,referral,Tier 1,Android,45-54
100519,2026-01-19,2026-01,referral,Tier 2,Android,18-24
100520,2026-01-20,2026-01,organic,Tier 2,Android,35-44
100521,2026-01-08,2026-01,organic,Tier 3,Android,45-54
100522,2026-01-04,2026-01,referral,Tier 1,iOS,35-44
100523,2026-01-13,2026-01,organic,Tier 1,Android,18-24
100524,2026-01-04,2026-01,referral,Tier 3,Android,45-54
100525,2026-01-08,2026-01,organic,Tier 1,Android,35-44
100526,2026-01-25,2026-01,organic,Tier 2,Android,25-34
100527,2026-01-29,2026-01,organic,Tier 1,Android,35-44
100528,2026-01-17,2026-01,paid_ads,Tier 1,Android,18-24
100529,2026-01-07,2026-01,referral,Tier 2,Android,35-44
100530,2026-01-15,2026-01,paid_ads,Tier 2,Android,45-54
100531,2026-01-15,2026-01,referral,Tier 2,Android,25-34
100532,2026-01-08,2026-01,partner_bank,Tier 2,Android,55+
100533,2026-01-13,2026-01,paid_ads,Tier 2,Android,25-34
100534,2026-01-01,2026-01,organic,Tier 3,Android,45-54
100535,2026-01-05,2026-01,partner_bank,Tier 1,Android,35-44
100536,2026-01-11,2026-01,organic,Tier 1,Android,18-24
100537,2026-01-04,2026-01,referral,Tier 1,Android,45-54
100538,2026-01-05,2026-01,paid_ads,Tier 3,Android,45-54
100539,2026-01-19,2026-01,organic,Tier 1,Android,25-34
100540,2026-01-28,2026-01,referral,Tier 2,Android,35-44
100541,2026-01-12,2026-01,organic,Tier 2,iOS,25-34
100542,2026-01-19,2026-01,organic,Tier 2,Android,18-24
100543,2026-01-28,2026-01,organic,Tier 3,Android,18-24
100544,2026-01-04,2026-01,organic,Tier 2,Android,25-34
100545,2026-01-09,2026-01,organic,Tier 2,iOS,18-24
100546,2026-01-08,2026-01,referral,Tier 1,Android,18-24
100547,2026-01-03,2026-01,referral,Tier 2,Android,55+
100548,2026-01-16,2026-01,referral,Tier 1,Android,25-34
100549,2026-01-09,2026-01,paid_ads,Tier 3,Android,35-44
100550,2026-01-10,2026-01,organic,Tier 2,Android,18-24
100551,2026-01-04,2026-01,organic,Tier 1,Android,18-24
100552,2026-01-05,2026-01,paid_ads,Tier 1,Android,35-44
100553,2026-01-22,2026-01,partner_bank,Tier 2,Android,25-34
100554,2026-01-03,2026-01,referral,Tier 3,iOS,25-34
100555,2026-01-06,2026-01,organic,Tier 1,iOS,55+
100556,2026-01-07,2026-01,paid_ads,Tier 1,Android,25-34
100557,2026-01-10,2026-01,partner_bank,Tier 2,Android,25-34
100558,2026-01-12,2026-01,referral,Tier 3,Android,35-44
100559,2026-01-10,2026-01,organic,Tier 3,Android,18-24
100560,2026-01-03,2026-01,organic,Tier 1,Android,35-44
100561,2026-01-06,2026-01,referral,Tier 2,Android,25-34
100562,2026-01-19,2026-01,partner_bank,Tier 3,Android,18-24
100563,2026-01-13,2026-01,paid_ads,Tier 3,Android,25-34
100564,2026-01-14,2026-01,organic,Tier 2,Android,25-34
100565,2026-01-14,2026-01,referral,Tier 2,Android,35-44
100566,2026-01-17,2026-01,paid_ads,Tier 2,Android,45-54
100567,2026-01-03,2026-01,referral,Tier 1,Android,35-44
100568,2026-01-08,2026-01,paid_ads,Tier 1,Android,25-34
100569,2026-01-11,2026-01,organic,Tier 2,Android,55+
100570,2026-01-07,2026-01,organic,Tier 1,Android,35-44
100571,2026-01-19,2026-01,referral,Tier 2,Android,18-24
100572,2026-01-10,2026-01,referral,Tier 3,Android,18-24
100573,2026-01-17,2026-01,partner_bank,Tier 3,Android,18-24
100574,2026-01-20,2026-01,referral,Tier 1,iOS,18-24
100575,2026-01-10,2026-01,organic,Tier 1,Android,25-34
100576,2026-01-22,2026-01,organic,Tier 2,Android,25-34
100577,2026-01-12,2026-01,referral,Tier 2,Android,55+
100578,2026-01-19,2026-01,organic,Tier 1,Android,25-34
100579,2026-01-07,2026-01,paid_ads,Tier 3,Android,18-24
100580,2026-01-10,2026-01,organic,Tier 1,Android,55+
100581,2026-01-11,2026-01,organic,Tier 1,Android,25-34
100582,2026-01-04,2026-01,referral,Tier 2,Android,18-24
100583,2026-01-08,2026-01,organic,Tier 2,Android,18-24
100584,2026-01-22,2026-01,paid_ads,Tier 2,iOS,35-44
100585,2026-01-13,2026-01,referral,Tier 2,Android,25-34
100586,2026-01-05,2026-01,referral,Tier 3,iOS,35-44
100587,2026-01-07,2026-01,paid_ads,Tier 1,Android,45-54
100588,2026-01-05,2026-01,paid_ads,Tier 2,Android,35-44
100589,2026-01-02,2026-01,paid_ads,Tier 1,Android,45-54
100590,2026-01-23,2026-01,organic,Tier 2,iOS,35-44
100591,2026-01-09,2026-01,organic,Tier 2,Android,35-44
100592,2026-01-07,2026-01,paid_ads,Tier 2,Android,18-24
100593,2026-01-12,2026-01,referral,Tier 1,Android,25-34
100594,2026-01-01,2026-01,referral,Tier 3,iOS,25-34
100595,2026-01-06,2026-01,referral,Tier 2,Android,25-34
100596,2026-01-15,2026-01,paid_ads,Tier 3,Android,25-34
100597,2026-01-13,2026-01,organic,Tier 2,Android,35-44
100598,2026-01-27,2026-01,referral,Tier 3,Android,25-34
100599,2026-01-13,2026-01,organic,Tier 2,Android,25-34
100600,2026-01-10,2026-01,referral,Tier 2,Android,25-34
100601,2026-01-17,2026-01,paid_ads,Tier 2,Android,45-54
100602,2026-01-22,2026-01,referral,Tier 3,Android,25-34
100603,2026-01-15,2026-01,organic,Tier 2,Android,35-44
100604,2026-01-25,2026-01,partner_bank,Tier 2,Android,35-44
100605,2026-01-17,2026-01,paid_ads,Tier 2,Android,25-34
100606,2026-01-20,2026-01,referral,Tier 2,Android,35-44
100607,2026-01-04,2026-01,partner_bank,Tier 2,Android,45-54
100608,2026-01-16,2026-01,referral,Tier 3,Android,35-44
100609,2026-01-09,2026-01,paid_ads,Tier 2,iOS,45-54
100610,2026-01-11,2026-01,organic,Tier 2,Android,25-34
100611,2026-01-14,2026-01,organic,Tier 2,Android,45-54
100612,2026-01-26,2026-01,organic,Tier 3,iOS,45-54
100613,2026-01-27,2026-01,organic,Tier 1,Android,35-44
100614,2026-01-06,2026-01,referral,Tier 1,Android,35-44
100615,2026-01-16,2026-01,organic,Tier 1,iOS,35-44
100616,2026-01-16,2026-01,referral,Tier 2,iOS,25-34
100617,2026-01-07,2026-01,organic,Tier 2,Android,25-34
100618,2026-01-04,2026-01,organic,Tier 2,iOS,25-34
100619,2026-01-02,2026-01,partner_bank,Tier 1,Android,35-44
100620,2026-01-17,2026-01,paid_ads,Tier 3,Android,25-34
100621,2026-01-10,2026-01,partner_bank,Tier 2,Android,35-44
100622,2026-01-27,2026-01,referral,Tier 2,Android,25-34
100623,2026-01-10,2026-01,organic,Tier 1,Android,25-34
100624,2026-01-26,2026-01,referral,Tier 1,Android,18-24
100625,2026-01-09,2026-01,referral,Tier 1,Android,25-34
100626,2026-01-18,2026-01,organic,Tier 2,Android,35-44
100627,2026-01-03,2026-01,partner_bank,Tier 2,Android,25-34
100628,2026-01-12,2026-01,referral,Tier 1,Android,18-24
100629,2026-01-18,2026-01,paid_ads,Tier 1,Android,25-34
100630,2026-01-23,2026-01,referral,Tier 1,Android,25-34
100631,2026-01-19,2026-01,referral,Tier 2,Android,25-34
100632,2026-01-02,2026-01,organic,Tier 1,Android,25-34
100633,2026-01-08,2026-01,partner_bank,Tier 1,iOS,35-44
100634,2026-01-03,2026-01,referral,Tier 1,iOS,35-44
100635,2026-01-04,2026-01,organic,Tier 2,Android,55+
100636,2026-01-14,2026-01,organic,Tier 3,Android,18-24
100637,2026-01-15,2026-01,referral,Tier 2,Android,25-34
100638,2026-01-17,2026-01,partner_bank,Tier 1,Android,18-24
100639,2026-01-20,2026-01,partner_bank,Tier 3,Android,35-44
100640,2026-01-16,2026-01,paid_ads,Tier 3,Android,18-24
100641,2026-01-18,2026-01,partner_bank,Tier 2,Android,18-24
100642,2026-01-03,2026-01,paid_ads,Tier 1,Android,25-34
100643,2026-01-06,2026-01,organic,Tier 2,Android,25-34
100644,2026-01-13,2026-01,referral,Tier 3,Android,25-34
100645,2026-01-20,2026-01,organic,Tier 3,Android,35-44
100646,2026-01-01,2026-01,organic,Tier 2,Android,35-44
100647,2026-01-11,2026-01,referral,Tier 2,Android,25-34
100648,2026-01-14,2026-01,organic,Tier 3,Android,25-34
100649,2026-01-02,2026-01,partner_bank,Tier 1,Android,25-34
100650,2026-01-08,2026-01,partner_bank,Tier 1,Android,18-24
100651,2026-01-21,2026-01,organic,Tier 3,Android,18-24
100652,2026-01-14,2026-01,paid_ads,Tier 1,Android,25-34
100653,2026-01-06,2026-01,referral,Tier 2,Android,18-24
100654,2026-01-20,2026-01,organic,Tier 1,Android,18-24
100655,2026-01-08,2026-01,organic,Tier 1,Android,35-44
100656,2026-01-20,2026-01,organic,Tier 1,Android,35-44
100657,2026-01-07,2026-01,organic,Tier 2,Android,18-24
100658,2026-01-12,2026-01,organic,Tier 2,iOS,25-34
100659,2026-01-08,2026-01,organic,Tier 2,Android,55+
100660,2026-01-06,2026-01,organic,Tier 1,Android,25-34
100661,2026-01-21,2026-01,partner_bank,Tier 3,Android,35-44
100662,2026-01-05,2026-01,organic,Tier 2,Android,18-24
100663,2026-01-03,2026-01,organic,Tier 3,Android,45-54
100664,2026-01-07,2026-01,referral,Tier 2,Android,18-24
100665,2026-01-15,2026-01,organic,Tier 1,iOS,25-34
100666,2026-01-18,2026-01,referral,Tier 3,iOS,55+
100667,2026-01-29,2026-01,organic,Tier 3,Android,35-44
100668,2026-01-07,2026-01,referral,Tier 1,Android,18-24
100669,2026-01-09,2026-01,referral,Tier 2,Android,35-44
100670,2026-01-04,2026-01,paid_ads,Tier 2,Android,45-54
100671,2026-01-12,2026-01,referral,Tier 1,Android,25-34
100672,2026-01-29,2026-01,referral,Tier 2,Android,18-24
100673,2026-01-15,2026-01,organic,Tier 1,Android,25-34
100674,2026-01-12,2026-01,organic,Tier 1,Android,45-54
100675,2026-01-08,2026-01,referral,Tier 3,Android,18-24
100676,2026-01-22,2026-01,organic,Tier 2,Android,25-34
100677,2026-01-10,2026-01,organic,Tier 3,Android,18-24
100678,2026-01-04,2026-01,paid_ads,Tier 2,Android,18-24
100679,2026-01-08,2026-01,organic,Tier 3,Android,25-34
100680,2026-01-03,2026-01,organic,Tier 2,Android,25-34
100681,2026-01-05,2026-01,paid_ads,Tier 2,Android,18-24
100682,2026-01-02,2026-01,organic,Tier 1,Android,18-24
100683,2026-01-09,2026-01,paid_ads,Tier 2,Android,18-24
100684,2026-01-13,2026-01,partner_bank,Tier 2,Android,18-24
100685,2026-01-07,2026-01,partner_bank,Tier 2,Android,18-24
100686,2026-01-09,2026-01,referral,Tier 2,Android,35-44
100687,2026-01-25,2026-01,organic,Tier 1,Android,18-24
100688,2026-01-16,2026-01,referral,Tier 3,Android,25-34
100689,2026-01-11,2026-01,referral,Tier 3,Android,25-34
100690,2026-01-06,2026-01,referral,Tier 2,Android,35-44
100691,2026-01-21,2026-01,organic,Tier 2,Android,35-44
100692,2026-01-06,2026-01,organic,Tier 2,Android,55+
100693,2026-01-07,2026-01,organic,Tier 3,Android,25-34
100694,2026-01-22,2026-01,organic,Tier 2,Android,18-24
100695,2026-01-11,2026-01,organic,Tier 2,Android,18-24
100696,2026-01-16,2026-01,partner_bank,Tier 1,Android,18-24
100697,2026-01-12,2026-01,organic,Tier 1,Android,55+
100698,2026-01-14,2026-01,referral,Tier 3,Android,25-34
100699,2026-01-07,2026-01,partner_bank,Tier 2,iOS,35-44
100700,2026-01-06,2026-01,organic,Tier 1,Android,55+
100701,2026-01-07,2026-01,referral,Tier 1,iOS,45-54
100702,2026-01-04,2026-01,paid_ads,Tier 2,Android,25-34
100703,2026-01-20,2026-01,organic,Tier 2,iOS,45-54
100704,2026-01-06,2026-01,referral,Tier 2,iOS,25-34
100705,2026-01-12,2026-01,paid_ads,Tier 2,Android,18-24
100706,2026-01-18,2026-01,paid_ads,Tier 3,Android,25-34
100707,2026-01-17,2026-01,paid_ads,Tier 1,Android,45-54
100708,2026-01-09,2026-01,partner_bank,Tier 3,Android,35-44
100709,2026-01-10,2026-01,organic,Tier 1,Android,25-34
100710,2026-01-28,2026-01,paid_ads,Tier 2,Android,45-54
100711,2026-01-14,2026-01,referral,Tier 1,Android,25-34
100712,2026-01-18,2026-01,paid_ads,Tier 1,Android,35-44
100713,2026-01-22,2026-01,paid_ads,Tier 1,Android,25-34
100714,2026-01-17,2026-01,paid_ads,Tier 1,Android,18-24
100715,2026-01-05,2026-01,partner_bank,Tier 3,Android,25-34
100716,2026-01-12,2026-01,organic,Tier 2,Android,45-54
100717,2026-01-04,2026-01,paid_ads,Tier 3,Android,55+
100718,2026-01-14,2026-01,organic,Tier 2,Android,25-34
100719,2026-01-24,2026-01,referral,Tier 2,Android,18-24
100720,2026-01-11,2026-01,paid_ads,Tier 1,Android,18-24
100721,2026-01-09,2026-01,paid_ads,Tier 2,Android,35-44
100722,2026-01-02,2026-01,referral,Tier 2,Android,25-34
100723,2026-01-25,2026-01,referral,Tier 3,Android,25-34
100724,2026-01-04,2026-01,organic,Tier 3,iOS,18-24
100725,2026-01-02,2026-01,organic,Tier 1,Android,18-24
100726,2026-01-06,2026-01,organic,Tier 2,iOS,45-54
100727,2026-01-03,2026-01,partner_bank,Tier 2,Android,25-34
100728,2026-01-09,2026-01,organic,Tier 2,Android,18-24
100729,2026-01-11,2026-01,partner_bank,Tier 1,iOS,18-24
100730,2026-01-07,2026-01,organic,Tier 2,Android,25-34
100731,2026-01-03,2026-01,paid_ads,Tier 3,Android,18-24
100732,2026-01-04,2026-01,referral,Tier 1,Android,18-24
100733,2026-01-08,2026-01,paid_ads,Tier 2,Android,35-44
100734,2026-01-03,2026-01,referral,Tier 1,Android,25-34
100735,2026-01-15,2026-01,paid_ads,Tier 3,Android,25-34
100736,2026-01-05,2026-01,partner_bank,Tier 1,Android,25-34
100737,2026-01-07,2026-01,referral,Tier 1,iOS,25-34
100738,2026-01-08,2026-01,organic,Tier 1,Android,25-34
100739,2026-01-09,2026-01,organic,Tier 3,Android,45-54
100740,2026-01-01,2026-01,paid_ads,Tier 2,Android,25-34
100741,2026-01-04,2026-01,referral,Tier 1,Android,35-44
100742,2026-01-20,2026-01,referral,Tier 1,Android,25-34
100743,2026-01-01,2026-01,referral,Tier 3,Android,18-24
100744,2026-01-11,2026-01,organic,Tier 2,Android,18-24
100745,2026-01-10,2026-01,paid_ads,Tier 1,Android,35-44
100746,2026-01-07,2026-01,paid_ads,Tier 3,Android,25-34
100747,2026-01-09,2026-01,paid_ads,Tier 1,Android,35-44
100748,2026-01-17,2026-01,paid_ads,Tier 2,Android,18-24
100749,2026-01-19,2026-01,partner_bank,Tier 1,Android,35-44
100750,2026-01-06,2026-01,referral,Tier 2,Android,18-24
100751,2026-01-07,2026-01,partner_bank,Tier 3,Android,25-34
100752,2026-01-06,2026-01,organic,Tier 2,Android,35-44
100753,2026-01-10,2026-01,referral,Tier 2,Android,18-24
100754,2026-01-14,2026-01,paid_ads,Tier 3,iOS,25-34
100755,2026-01-05,2026-01,referral,Tier 3,Android,25-34
100756,2026-01-07,2026-01,organic,Tier 2,Android,35-44
100757,2026-01-23,2026-01,referral,Tier 2,Android,35-44
100758,2026-01-03,2026-01,organic,Tier 3,Android,18-24
100759,2026-01-10,2026-01,partner_bank,Tier 1,Android,18-24
100760,2026-01-15,2026-01,organic,Tier 1,Android,25-34
100761,2026-01-04,2026-01,organic,Tier 1,iOS,25-34
100762,2026-01-03,2026-01,referral,Tier 3,Android,25-34
100763,2026-01-04,2026-01,organic,Tier 1,Android,25-34
100764,2026-01-22,2026-01,organic,Tier 1,Android,25-34
100765,2026-01-01,2026-01,referral,Tier 2,Android,25-34
100766,2026-01-05,2026-01,referral,Tier 1,Android,18-24
100767,2026-01-02,2026-01,organic,Tier 1,iOS,25-34
100768,2026-01-04,2026-01,referral,Tier 2,iOS,25-34
100769,2026-01-13,2026-01,referral,Tier 1,Android,25-34
100770,2026-01-06,2026-01,paid_ads,Tier 3,Android,35-44
100771,2026-01-12,2026-01,organic,Tier 1,iOS,25-34
100772,2026-01-12,2026-01,organic,Tier 3,Android,18-24
100773,2026-01-19,2026-01,partner_bank,Tier 2,Android,45-54
100774,2026-01-01,2026-01,referral,Tier 1,Android,25-34
100775,2026-01-20,2026-01,organic,Tier 1,Android,18-24
100776,2026-01-13,2026-01,paid_ads,Tier 2,Android,35-44
100777,2026-01-04,2026-01,organic,Tier 2,iOS,35-44
100778,2026-01-17,2026-01,paid_ads,Tier 1,Android,45-54
100779,2026-01-20,2026-01,paid_ads,Tier 3,Android,45-54
100780,2026-01-06,2026-01,partner_bank,Tier 2,Android,35-44
100781,2026-01-22,2026-01,partner_bank,Tier 3,Android,18-24
100782,2026-01-09,2026-01,organic,Tier 1,Android,25-34
100783,2026-01-13,2026-01,paid_ads,Tier 1,Android,18-24
100784,2026-01-27,2026-01,organic,Tier 2,Android,25-34
100785,2026-01-08,2026-01,referral,Tier 1,iOS,45-54
100786,2026-01-18,2026-01,referral,Tier 1,Android,18-24
100787,2026-01-07,2026-01,organic,Tier 1,Android,45-54
100788,2026-01-18,2026-01,organic,Tier 1,Android,25-34
100789,2026-01-13,2026-01,organic,Tier 3,Android,18-24
100790,2026-01-05,2026-01,organic,Tier 1,Android,45-54
100791,2026-01-09,2026-01,organic,Tier 3,Android,25-34
100792,2026-01-07,2026-01,partner_bank,Tier 1,Android,25-34
100793,2026-01-03,2026-01,referral,Tier 2,Android,25-34
100794,2026-01-02,2026-01,paid_ads,Tier 2,Android,18-24
100795,2026-01-07,2026-01,paid_ads,Tier 2,Android,18-24
100796,2026-01-02,2026-01,paid_ads,Tier 3,Android,35-44
100797,2026-01-05,2026-01,organic,Tier 3,Android,45-54
100798,2026-01-16,2026-01,partner_bank,Tier 1,Android,35-44
100799,2026-01-15,2026-01,paid_ads,Tier 2,Android,45-54
100800,2026-01-16,2026-01,paid_ads,Tier 3,Android,45-54
100801,2026-01-07,2026-01,partner_bank,Tier 1,iOS,18-24
100802,2026-01-21,2026-01,referral,Tier 2,Android,35-44
100803,2026-01-12,2026-01,referral,Tier 1,Android,35-44
100804,2026-01-04,2026-01,partner_bank,Tier 2,Android,25-34
100805,2026-01-04,2026-01,referral,Tier 2,Android,25-34
100806,2026-01-15,2026-01,paid_ads,Tier 2,Android,35-44
100807,2026-01-05,2026-01,organic,Tier 3,Android,55+
