user_id,recency_days,frequency,monetary_inr,r_score,f_score,m_score,rfm_score,segment
100899,8,35,25501.93,2,4,4,10,"At-Risk (was frequent, going quiet)"
100900,29,8,5237.88,2,2,3,7,Casual / New
100902,19,33,18828.7,2,4,4,10,"At-Risk (was frequent, going quiet)"
100906,0,42,20361.3,4,4,4,12,Power Users
100909,18,10,5861.25,2,3,3,8,"At-Risk (was frequent, going quiet)"
100910,80,22,12747.26,1,3,3,7,"At-Risk (was frequent, going quiet)"
100911,19,26,13046.03,2,4,3,9,"At-Risk (was frequent, going quiet)"
100920,3,99,60923.57,3,4,4,11,Power Users
100923,14,10,2576.84,2,3,2,7,"At-Risk (was frequent, going quiet)"
100924,156,1,1152.53,1,1,1,3,Dormant / Churned
100925,11,41,22710.8,2,4,4,10,"At-Risk (was frequent, going quiet)"
100927,2,48,23827.37,3,4,4,11,Power Users
100928,0,38,15054.23,4,4,4,12,Power Users
100929,1,36,24621.95,4,4,4,12,Power Users
100932,4,33,14432.42,3,4,4,11,Power Users
100933,136,1,224.74,1,1,1,3,Dormant / Churned
100935,0,144,88973.06,4,4,4,12,Power Users
100936,17,47,22202.04,2,4,4,10,"At-Risk (was frequent, going quiet)"
100937,0,40,18824.84,4,4,4,12,Power Users
100939,1,43,36990.61,4,4,4,12,Power Users
100941,1,45,25698.32,4,4,4,12,Power Users
100943,3,43,21215.45,3,4,4,11,Power Users
100944,55,9,4724.79,1,3,3,7,"At-Risk (was frequent, going quiet)"
100949,143,13,5132.03,1,3,3,7,"At-Risk (was frequent, going quiet)"
100952,159,1,178.0,1,1,1,3,Dormant / Churned
100955,8,14,11970.369999999999,2,3,3,8,"At-Risk (was frequent, going quiet)"
100956,10,47,24216.53,2,4,4,10,"At-Risk (was frequent, going quiet)"
100957,1,36,18548.34,4,4,4,12,Power Users
100959,3,5,2562.09,3,2,2,7,Regular Users
100960,108,3,4207.63,1,1,2,4,Dormant / Churned
100961,0,122,53891.52,4,4,4,12,Power Users
100962,140,1,217.14,1,1,1,3,Dormant / Churned
100964,142,2,579.13,1,1,1,3,Dormant / Churned
100966,8,4,714.4899999999999,2,2,1,5,Casual / New
100967,20,34,20594.02,2,4,4,10,"At-Risk (was frequent, going quiet)"
100968,163,1,380.35,1,1,1,3,Dormant / Churned
100970,0,81,47831.62,4,4,4,12,Power Users
100971,54,39,22113.06,1,4,4,9,"At-Risk (was frequent, going quiet)"
100973,16,9,3612.88,2,3,2,7,"At-Risk (was frequent, going quiet)"
100976,0,87,41331.82,4,4,4,12,Power Users
100977,133,3,1102.47,1,1,1,3,Dormant / Churned
100978,149,1,109.57,1,1,1,3,Dormant / Churned
100981,104,3,1520.08,1,1,2,4,Dormant / Churned
100983,2,52,22747.74,3,4,4,11,Power Users
100987,4,110,60007.56,3,4,4,11,Power Users
100990,13,8,2087.21,2,2,2,6,Casual / New
100991,3,34,17077.98,3,4,4,11,Power Users
100995,20,4,3288.18,2,2,2,6,Casual / New
100996,111,3,745.29,1,1,1,3,Dormant / Churned
100997,166,1,381.7,1,1,1,3,Dormant / Churned
101001,1,34,15021.0,4,4,4,12,Power Users
101003,28,7,3336.25,2,2,2,6,Casual / New
101004,82,5,2640.12,1,2,2,5,Dormant / Churned
101005,151,1,71.13,1,1,1,3,Dormant / Churned
101008,17,9,7590.78,2,3,3,8,"At-Risk (was frequent, going quiet)"
101009,159,1,255.13,1,1,1,3,Dormant / Churned
101010,117,3,2271.39,1,1,2,4,Dormant / Churned
101012,75,6,3535.0,1,2,2,5,Dormant / Churned
101013,3,49,27529.39,3,4,4,11,Power Users
101014,20,10,4337.43,2,3,3,8,"At-Risk (was frequent, going quiet)"
101017,102,21,12129.21,1,3,3,7,"At-Risk (was frequent, going quiet)"
101018,11,7,1958.32,2,2,2,6,Casual / New
101022,14,10,8039.02,2,3,3,8,"At-Risk (was frequent, going quiet)"
101026,3,38,19844.07,3,4,4,11,Power Users
101027,8,13,6640.5199999999995,2,3,3,8,"At-Risk (was frequent, going quiet)"
101028,147,1,122.5,1,1,1,3,Dormant / Churned
101029,1,113,51424.86,4,4,4,12,Power Users
101030,140,1,138.71,1,1,1,3,Dormant / Churned
101037,7,125,86145.11,2,4,4,10,"At-Risk (was frequent, going quiet)"
101038,144,3,1255.24,1,1,1,3,Dormant / Churned
101040,162,2,837.5799999999999,1,1,1,3,Dormant / Churned
101041,76,3,1618.77,1,1,2,4,Dormant / Churned
101042,55,16,9695.93,1,3,3,7,"At-Risk (was frequent, going quiet)"
101044,121,10,6256.95,1,3,3,7,"At-Risk (was frequent, going quiet)"
101045,87,24,10704.54,1,3,3,7,"At-Risk (was frequent, going quiet)"
101046,8,11,4775.78,2,3,3,8,"At-Risk (was frequent, going quiet)"
101049,120,6,2925.04,1,2,2,5,Dormant / Churned
101050,138,9,3532.6800000000003,1,3,2,6,"At-Risk (was frequent, going quiet)"
101051,2,39,18278.28,3,4,4,11,Power Users
101055,3,33,22656.25,3,4,4,11,Power Users
101057,4,33,18908.17,3,4,4,11,Power Users
101058,5,48,33524.82,3,4,4,11,Power Users
101062,142,1,460.01,1,1,1,3,Dormant / Churned
101064,3,36,17951.85,3,4,4,11,Power Users
101065,126,1,698.47,1,1,1,3,Dormant / Churned
101066,38,6,2688.4700000000003,1,2,2,5,Dormant / Churned
101067,13,4,1712.99,2,2,2,6,Casual / New
101068,166,1,70.16,1,1,1,3,Dormant / Churned
101069,43,12,5024.87,1,3,3,7,"At-Risk (was frequent, going quiet)"
101070,13,6,3036.29,2,2,2,6,Casual / New
101071,157,1,1694.97,1,1,2,4,Dormant / Churned
101073,0,37,22803.38,4,4,4,12,Power Users
101075,57,6,1133.73,1,2,1,4,Dormant / Churned
101077,142,3,778.95,1,1,1,3,Dormant / Churned
101086,54,4,1431.74,1,2,2,5,Dormant / Churned
101087,1,41,20596.79,4,4,4,12,Power Users
101089,0,32,18263.64,4,4,4,12,Power Users
101090,142,1,167.84,1,1,1,3,Dormant / Churned
101091,10,12,5994.59,2,3,3,8,"At-Risk (was frequent, going quiet)"
101093,0,133,75121.15,4,4,4,12,Power Users
101094,117,2,922.4200000000001,1,1,1,3,Dormant / Churned
101098,95,3,1011.86,1,1,1,3,Dormant / Churned
101099,9,12,5872.5,2,3,3,8,"At-Risk (was frequent, going quiet)"
101100,38,7,2068.84,1,2,2,5,Dormant / Churned
101104,1,110,65226.65,4,4,4,12,Power Users
101105,1,41,22415.85,4,4,4,12,Power Users
101106,161,1,610.03,1,1,1,3,Dormant / Churned
101108,1,90,47014.79,4,4,4,12,Power Users
101110,10,36,20909.98,2,4,4,10,"At-Risk (was frequent, going quiet)"
101111,1,100,57007.01,4,4,4,12,Power Users
101114,0,107,60357.65,4,4,4,12,Power Users
101115,2,41,24369.32,3,4,4,11,Power Users
101116,142,6,3341.59,1,2,2,5,Dormant / Churned
101119,53,6,1648.7,1,2,2,5,Dormant / Churned
101120,46,5,3028.74,1,2,2,5,Dormant / Churned
101128,6,29,14494.28,3,4,4,11,Power Users
101129,0,26,14557.19,4,4,4,12,Power Users
101132,0,36,16636.1,4,4,4,12,Power Users
101133,0,99,48224.38,4,4,4,12,Power Users
101134,70,5,4286.5599999999995,1,2,3,6,Dormant / Churned
101137,54,10,5540.110000000001,1,3,3,7,"At-Risk (was frequent, going quiet)"
101138,4,27,12779.39,3,4,3,10,Power Users
101140,82,24,12189.48,1,3,3,7,"At-Risk (was frequent, going quiet)"
101142,72,5,1186.01,1,2,1,4,Dormant / Churned
101143,0,104,47964.05,4,4,4,12,Power Users
101147,2,33,21120.8,3,4,4,11,Power Users
101148,37,7,3569.9,1,2,2,5,Dormant / Churned
101153,17,10,2957.55,2,3,2,7,"At-Risk (was frequent, going quiet)"
101157,2,10,4961.18,3,3,3,9,Power Users
101160,0,108,56365.28,4,4,4,12,Power Users
101161,4,25,14484.63,3,3,4,10,Power Users
101162,15,29,15748.9,2,4,4,10,"At-Risk (was frequent, going quiet)"
101165,1,46,18231.59,4,4,4,12,Power Users
101166,128,10,5145.91,1,3,3,7,"At-Risk (was frequent, going quiet)"
101168,91,5,2168.77,1,2,2,5,Dormant / Churned
101169,1,123,65551.59,4,4,4,12,Power Users
101171,42,36,23046.16,1,4,4,9,"At-Risk (was frequent, going quiet)"
101172,2,40,19459.55,3,4,4,11,Power Users
101175,143,1,898.1,1,1,1,3,Dormant / Churned
101178,26,6,2027.1,2,2,2,6,Casual / New
101180,73,75,33579.36,1,4,4,9,"At-Risk (was frequent, going quiet)"
101181,119,2,964.3,1,1,1,3,Dormant / Churned
101183,2,102,48841.27,3,4,4,11,Power Users
101187,13,9,4854.13,2,3,3,8,"At-Risk (was frequent, going quiet)"
101188,27,10,7504.44,2,3,3,8,"At-Risk (was frequent, going quiet)"
101189,17,10,3215.7200000000003,2,3,2,7,"At-Risk (was frequent, going quiet)"
101191,1,10,4670.97,4,3,3,10,Power Users
101192,131,2,734.75,1,1,1,3,Dormant / Churned
101193,124,1,1374.48,1,1,2,4,Dormant / Churned
101195,2,41,20841.73,3,4,4,11,Power Users
101202,1,109,76354.27,4,4,4,12,Power Users
101205,165,2,1753.93,1,1,2,4,Dormant / Churned
101207,2,105,46998.19,3,4,4,11,Power Users
101208,161,1,500.2,1,1,1,3,Dormant / Churned
101212,2,10,4232.06,3,3,2,8,Regular Users
101217,1,11,4759.9800000000005,4,3,3,10,Power Users
101220,0,110,55457.22,4,4,4,12,Power Users
101222,3,44,25668.329999999998,3,4,4,11,Power Users
101223,18,9,3862.57,2,3,2,7,"At-Risk (was frequent, going quiet)"
101225,76,7,2789.15,1,2,2,5,Dormant / Churned
101226,14,36,24226.32,2,4,4,10,"At-Risk (was frequent, going quiet)"
101228,37,6,3976.38,1,2,2,5,Dormant / Churned
101231,5,30,17231.97,3,4,4,11,Power Users
101233,2,35,21660.43,3,4,4,11,Power Users
101234,4,108,60852.61,3,4,4,11,Power Users
101237,6,4,5847.61,3,2,3,8,Regular Users
101238,164,1,2119.26,1,1,2,4,Dormant / Churned
101239,4,51,29753.84,3,4,4,11,Power Users
101240,1,107,68741.95,4,4,4,12,Power Users
101242,111,17,8367.89,1,3,3,7,"At-Risk (was frequent, going quiet)"
101244,76,19,9324.59,1,3,3,7,"At-Risk (was frequent, going quiet)"
101245,2,99,50279.95,3,4,4,11,Power Users
101246,1,116,57667.56,4,4,4,12,Power Users
101247,7,14,8982.640000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
101249,2,37,21355.36,3,4,4,11,Power Users
101251,148,1,82.56,1,1,1,3,Dormant / Churned
101253,5,32,15545.54,3,4,4,11,Power Users
101254,165,1,1658.64,1,1,2,4,Dormant / Churned
101255,142,3,2607.87,1,1,2,4,Dormant / Churned
101258,2,121,60973.93,3,4,4,11,Power Users
101260,93,5,1722.94,1,2,2,5,Dormant / Churned
101261,1,33,16339.87,4,4,4,12,Power Users
101264,0,41,28253.54,4,4,4,12,Power Users
101265,7,34,16350.08,2,4,4,10,"At-Risk (was frequent, going quiet)"
101266,156,1,224.66,1,1,1,3,Dormant / Churned
101267,37,7,3491.77,1,2,2,5,Dormant / Churned
101269,3,101,66639.44,3,4,4,11,Power Users
101270,17,4,2737.42,2,2,2,6,Casual / New
101275,2,43,21137.96,3,4,4,11,Power Users
101276,85,68,41894.62,1,4,4,9,"At-Risk (was frequent, going quiet)"
101278,129,5,1873.8,1,2,2,5,Dormant / Churned
101279,12,37,24047.52,2,4,4,10,"At-Risk (was frequent, going quiet)"
101280,35,8,2697.87,1,2,2,5,Dormant / Churned
101283,31,8,2342.2,1,2,2,5,Dormant / Churned
101284,127,3,1150.69,1,1,1,3,Dormant / Churned
101290,1,48,24827.9,4,4,4,12,Power Users
101292,144,1,2953.73,1,1,2,4,Dormant / Churned
101293,122,2,3744.88,1,1,2,4,Dormant / Churned
101294,77,3,1899.3899999999999,1,1,2,4,Dormant / Churned
101297,13,31,14649.63,2,4,4,10,"At-Risk (was frequent, going quiet)"
101300,57,10,4535.849999999999,1,3,3,7,"At-Risk (was frequent, going quiet)"
101301,3,123,83602.0,3,4,4,11,Power Users
101308,1,51,26160.26,4,4,4,12,Power Users
101309,77,2,1428.27,1,1,2,4,Dormant / Churned
101311,104,2,2149.82,1,1,2,4,Dormant / Churned
101314,0,129,72662.11,4,4,4,12,Power Users
101316,134,1,1579.0,1,1,2,4,Dormant / Churned
101319,99,7,3213.0099999999998,1,2,2,5,Dormant / Churned
101321,7,35,23628.89,2,4,4,10,"At-Risk (was frequent, going quiet)"
101322,173,1,124.49,1,1,1,3,Dormant / Churned
101324,46,30,14107.27,1,4,4,9,"At-Risk (was frequent, going quiet)"
101325,133,2,1050.17,1,1,1,3,Dormant / Churned
101326,27,29,18297.16,2,4,4,10,"At-Risk (was frequent, going quiet)"
101331,2,118,65029.94,3,4,4,11,Power Users
101333,4,8,3179.97,3,2,2,7,Regular Users
101335,37,24,14655.52,1,3,4,8,"At-Risk (was frequent, going quiet)"
101336,163,1,456.09,1,1,1,3,Dormant / Churned
101338,3,97,43529.08,3,4,4,11,Power Users
101340,1,36,17288.78,4,4,4,12,Power Users
101342,41,8,2000.1399999999999,1,2,2,5,Dormant / Churned
101344,77,1,641.35,1,1,1,3,Dormant / Churned
101345,1,28,15770.73,4,4,4,12,Power Users
101346,0,38,24434.24,4,4,4,12,Power Users
101348,1,39,18544.82,4,4,4,12,Power Users
101350,0,115,57147.1,4,4,4,12,Power Users
101351,3,37,19118.17,3,4,4,11,Power Users
101355,5,108,58200.31,3,4,4,11,Power Users
101356,83,22,11957.86,1,3,3,7,"At-Risk (was frequent, going quiet)"
101357,2,97,50070.88,3,4,4,11,Power Users
101359,3,31,17569.68,3,4,4,11,Power Users
101363,79,5,3705.67,1,2,2,5,Dormant / Churned
101365,136,1,638.56,1,1,1,3,Dormant / Churned
101366,162,1,199.53,1,1,1,3,Dormant / Churned
101367,4,29,15826.95,3,4,4,11,Power Users
101368,13,46,22249.16,2,4,4,10,"At-Risk (was frequent, going quiet)"
101369,17,29,16702.64,2,4,4,10,"At-Risk (was frequent, going quiet)"
101370,3,29,15695.47,3,4,4,11,Power Users
101372,93,3,1650.08,1,1,2,4,Dormant / Churned
101373,0,97,42003.46,4,4,4,12,Power Users
101375,40,4,5349.16,1,2,3,6,Dormant / Churned
101376,89,4,1723.94,1,2,2,5,Dormant / Churned
101377,47,5,5603.77,1,2,3,6,Dormant / Churned
101378,7,45,18897.63,2,4,4,10,"At-Risk (was frequent, going quiet)"
101382,11,39,24901.19,2,4,4,10,"At-Risk (was frequent, going quiet)"
101386,101,2,378.63,1,1,1,3,Dormant / Churned
101387,3,37,20569.3,3,4,4,11,Power Users
101390,88,9,3156.8700000000003,1,3,2,6,"At-Risk (was frequent, going quiet)"
101391,0,106,55574.45,4,4,4,12,Power Users
101392,55,12,8595.2,1,3,3,7,"At-Risk (was frequent, going quiet)"
101393,16,5,1344.55,2,2,2,6,Casual / New
101394,31,11,7028.18,1,3,3,7,"At-Risk (was frequent, going quiet)"
101395,160,2,1859.46,1,1,2,4,Dormant / Churned
101396,1,111,66027.17,4,4,4,12,Power Users
101397,0,43,18363.32,4,4,4,12,Power Users
101398,152,1,376.17,1,1,1,3,Dormant / Churned
101399,146,1,176.28,1,1,1,3,Dormant / Churned
101400,119,3,3101.9300000000003,1,1,2,4,Dormant / Churned
101402,0,113,57506.0,4,4,4,12,Power Users
101403,153,2,1538.04,1,1,2,4,Dormant / Churned
101404,102,5,1283.69,1,2,2,5,Dormant / Churned
101405,70,3,2284.54,1,1,2,4,Dormant / Churned
101407,0,139,81580.92,4,4,4,12,Power Users
101413,130,2,772.56,1,1,1,3,Dormant / Churned
101421,21,5,1834.3999999999999,2,2,2,6,Casual / New
101422,67,8,1981.44,1,2,2,5,Dormant / Churned
101423,10,8,1889.11,2,2,2,6,Casual / New
101424,35,5,1083.94,1,2,1,4,Dormant / Churned
101425,1,107,61882.29,4,4,4,12,Power Users
101427,4,7,6067.820000000001,3,2,3,8,Regular Users
101433,118,2,2755.15,1,1,2,4,Dormant / Churned
101434,147,2,156.92000000000002,1,1,1,3,Dormant / Churned
101435,0,41,24584.86,4,4,4,12,Power Users
101436,1,41,21213.99,4,4,4,12,Power Users
101438,68,23,9029.29,1,3,3,7,"At-Risk (was frequent, going quiet)"
101439,4,104,68893.48,3,4,4,11,Power Users
101440,5,52,32030.18,3,4,4,11,Power Users
101441,173,1,789.45,1,1,1,3,Dormant / Churned
101446,69,9,4387.41,1,3,3,7,"At-Risk (was frequent, going quiet)"
101447,2,113,69012.57,3,4,4,11,Power Users
101448,2,52,22059.89,3,4,4,11,Power Users
101449,0,94,52490.11,4,4,4,12,Power Users
101452,5,11,6714.539999999999,3,3,3,9,Power Users
101455,2,114,60645.2,3,4,4,11,Power Users
101457,64,2,831.68,1,1,1,3,Dormant / Churned
101459,121,2,275.64,1,1,1,3,Dormant / Churned
101462,12,9,6160.67,2,3,3,8,"At-Risk (was frequent, going quiet)"
101464,0,120,64073.77,4,4,4,12,Power Users
101467,3,34,14391.1,3,4,4,11,Power Users
101468,110,2,517.15,1,1,1,3,Dormant / Churned
101470,0,97,68418.42,4,4,4,12,Power Users
101471,117,8,5245.7,1,2,3,6,Dormant / Churned
101472,2,108,62847.45,3,4,4,11,Power Users
101474,18,3,1611.11,2,1,2,5,Casual / New
101475,0,8,2949.58,4,2,2,8,Regular Users
101479,8,44,25430.01,2,4,4,10,"At-Risk (was frequent, going quiet)"
101480,17,99,51945.21,2,4,4,10,"At-Risk (was frequent, going quiet)"
101481,4,41,19050.12,3,4,4,11,Power Users
101483,164,1,326.11,1,1,1,3,Dormant / Churned
101484,57,5,3038.74,1,2,2,5,Dormant / Churned
101486,139,2,639.71,1,1,1,3,Dormant / Churned
101489,1,120,62405.55,4,4,4,12,Power Users
101493,89,5,3099.04,1,2,2,5,Dormant / Churned
101494,25,34,15136.83,2,4,4,10,"At-Risk (was frequent, going quiet)"
101495,104,26,14868.02,1,4,4,9,"At-Risk (was frequent, going quiet)"
101496,122,2,890.0799999999999,1,1,1,3,Dormant / Churned
101497,2,41,13498.78,3,4,4,11,Power Users
101498,0,45,24003.56,4,4,4,12,Power Users
101499,8,27,13116.69,2,4,3,9,"At-Risk (was frequent, going quiet)"
101501,1,103,63091.55,4,4,4,12,Power Users
101502,105,10,5082.01,1,3,3,7,"At-Risk (was frequent, going quiet)"
101504,111,3,2208.54,1,1,2,4,Dormant / Churned
101505,16,33,13582.31,2,4,4,10,"At-Risk (was frequent, going quiet)"
101506,141,1,1035.2,1,1,1,3,Dormant / Churned
101507,118,6,3994.08,1,2,2,5,Dormant / Churned
101509,0,112,66082.59,4,4,4,12,Power Users
101512,2,44,23576.99,3,4,4,11,Power Users
101513,46,31,13660.68,1,4,4,9,"At-Risk (was frequent, going quiet)"
101515,0,43,24210.63,4,4,4,12,Power Users
101516,5,13,6857.43,3,3,3,9,Power Users
101519,17,37,18491.19,2,4,4,10,"At-Risk (was frequent, going quiet)"
101520,145,2,835.85,1,1,1,3,Dormant / Churned
101522,5,38,18975.47,3,4,4,11,Power Users
101523,20,11,4052.74,2,3,2,7,"At-Risk (was frequent, going quiet)"
101524,0,90,48014.82,4,4,4,12,Power Users
101525,84,28,17441.79,1,4,4,9,"At-Risk (was frequent, going quiet)"
101526,106,12,7083.17,1,3,3,7,"At-Risk (was frequent, going quiet)"
101528,0,42,22036.670000000002,4,4,4,12,Power Users
101531,14,9,4885.65,2,3,3,8,"At-Risk (was frequent, going quiet)"
101532,148,1,293.36,1,1,1,3,Dormant / Churned
101540,135,1,345.08,1,1,1,3,Dormant / Churned
101541,8,117,55842.91,2,4,4,10,"At-Risk (was frequent, going quiet)"
101545,3,114,57128.92,3,4,4,11,Power Users
101546,0,38,17571.52,4,4,4,12,Power Users
101547,4,103,56089.51,3,4,4,11,Power Users
101548,0,35,15486.12,4,4,4,12,Power Users
101549,0,10,2971.08,4,3,2,9,Regular Users
101550,4,42,19777.18,3,4,4,11,Power Users
101551,80,46,23624.48,1,4,4,9,"At-Risk (was frequent, going quiet)"
101553,2,47,20948.52,3,4,4,11,Power Users
101554,121,2,559.4200000000001,1,1,1,3,Dormant / Churned
101555,19,32,21111.89,2,4,4,10,"At-Risk (was frequent, going quiet)"
101556,23,5,2013.98,2,2,2,6,Casual / New
101558,5,11,4615.3,3,3,3,9,Power Users
101560,127,1,585.29,1,1,1,3,Dormant / Churned
101561,1,103,48689.41,4,4,4,12,Power Users
101562,9,96,52036.21,2,4,4,10,"At-Risk (was frequent, going quiet)"
101563,4,31,12258.08,3,4,3,10,Power Users
101564,4,38,15307.539999999999,3,4,4,11,Power Users
101566,154,1,2223.54,1,1,2,4,Dormant / Churned
101570,109,15,6491.13,1,3,3,7,"At-Risk (was frequent, going quiet)"
101573,1,92,46847.229999999996,4,4,4,12,Power Users
101575,61,7,4944.81,1,2,3,6,Dormant / Churned
101576,69,20,13202.23,1,3,3,7,"At-Risk (was frequent, going quiet)"
101578,93,11,4020.6899999999996,1,3,2,6,"At-Risk (was frequent, going quiet)"
101579,0,38,18018.53,4,4,4,12,Power Users
101582,1,127,61891.51,4,4,4,12,Power Users
101583,8,35,15408.02,2,4,4,10,"At-Risk (was frequent, going quiet)"
101584,125,3,2318.21,1,1,2,4,Dormant / Churned
101588,111,4,976.03,1,2,1,4,Dormant / Churned
101589,3,41,18200.24,3,4,4,11,Power Users
101591,169,1,1424.14,1,1,2,4,Dormant / Churned
101592,5,35,17814.8,3,4,4,11,Power Users
101596,139,2,1195.65,1,1,1,3,Dormant / Churned
101597,161,1,1219.83,1,1,1,3,Dormant / Churned
101598,74,5,2283.01,1,2,2,5,Dormant / Churned
101599,36,11,4057.12,1,3,2,6,"At-Risk (was frequent, going quiet)"
101600,67,6,2981.5,1,2,2,5,Dormant / Churned
101603,79,3,655.72,1,1,1,3,Dormant / Churned
101608,95,2,480.29999999999995,1,1,1,3,Dormant / Churned
101612,106,5,2142.3,1,2,2,5,Dormant / Churned
101614,8,38,21857.1,2,4,4,10,"At-Risk (was frequent, going quiet)"
101616,1,35,21979.84,4,4,4,12,Power Users
101618,10,37,14965.87,2,4,4,10,"At-Risk (was frequent, going quiet)"
101619,24,29,12501.529999999999,2,4,3,9,"At-Risk (was frequent, going quiet)"
101620,35,4,3521.9300000000003,1,2,2,5,Dormant / Churned
101621,26,3,2723.71,2,1,2,5,Casual / New
101623,116,7,3701.74,1,2,2,5,Dormant / Churned
101624,139,1,71.68,1,1,1,3,Dormant / Churned
101625,0,96,45921.49,4,4,4,12,Power Users
101627,1,120,58737.49,4,4,4,12,Power Users
101628,148,1,358.47,1,1,1,3,Dormant / Churned
101629,13,34,13365.35,2,4,4,10,"At-Risk (was frequent, going quiet)"
101630,2,38,17839.31,3,4,4,11,Power Users
101632,29,12,6606.58,2,3,3,8,"At-Risk (was frequent, going quiet)"
101636,156,1,116.97,1,1,1,3,Dormant / Churned
101637,0,105,61061.37,4,4,4,12,Power Users
101638,0,40,20521.59,4,4,4,12,Power Users
101640,137,13,8467.56,1,3,3,7,"At-Risk (was frequent, going quiet)"
101643,39,8,3245.11,1,2,2,5,Dormant / Churned
101645,84,9,2942.0699999999997,1,3,2,6,"At-Risk (was frequent, going quiet)"
101646,88,18,6129.49,1,3,3,7,"At-Risk (was frequent, going quiet)"
101647,60,7,3803.1,1,2,2,5,Dormant / Churned
101650,23,50,27226.489999999998,2,4,4,10,"At-Risk (was frequent, going quiet)"
101652,4,47,21042.43,3,4,4,11,Power Users
101653,83,10,4658.24,1,3,3,7,"At-Risk (was frequent, going quiet)"
101655,159,1,1002.02,1,1,1,3,Dormant / Churned
101656,0,49,27612.59,4,4,4,12,Power Users
101657,70,2,1233.1100000000001,1,1,1,3,Dormant / Churned
101662,139,1,598.08,1,1,1,3,Dormant / Churned
101665,49,10,4095.54,1,3,2,6,"At-Risk (was frequent, going quiet)"
101667,144,1,533.71,1,1,1,3,Dormant / Churned
101669,0,103,54314.17,4,4,4,12,Power Users
101671,134,8,5447.11,1,2,3,6,Dormant / Churned
101672,4,48,21369.09,3,4,4,11,Power Users
101673,1,106,52810.82,4,4,4,12,Power Users
101675,0,27,20683.24,4,4,4,12,Power Users
101676,6,32,20712.5,3,4,4,11,Power Users
101677,140,7,3532.33,1,2,2,5,Dormant / Churned
101680,8,32,17537.34,2,4,4,10,"At-Risk (was frequent, going quiet)"
101681,74,30,14994.36,1,4,4,9,"At-Risk (was frequent, going quiet)"
101683,17,12,5740.320000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
101684,157,1,877.9,1,1,1,3,Dormant / Churned
101685,50,6,3637.77,1,2,2,5,Dormant / Churned
101687,77,8,1783.3100000000002,1,2,2,5,Dormant / Churned
101695,0,118,69651.63,4,4,4,12,Power Users
101699,0,96,51291.71,4,4,4,12,Power Users
101700,2,90,51894.27,3,4,4,11,Power Users
101702,5,38,20599.89,3,4,4,11,Power Users
101705,134,1,1064.99,1,1,1,3,Dormant / Churned
101706,0,38,17056.97,4,4,4,12,Power Users
101707,132,3,2394.58,1,1,2,4,Dormant / Churned
